feature,coefficients/importance
categorical_transformer__Heating_Grav,6.418889409461593e-06
categorical_transformer__Heating_OthW,1.579028139842531e-05
categorical_transformer__Heating_Wall,2.093063927171055e-06
categorical_transformer__HeatingQC_Ex,0.0003493210407377414
categorical_transformer__HeatingQC_Fa,8.009711188115595e-05
categorical_transformer__HeatingQC_Gd,0.00018123834507025431
categorical_transformer__HeatingQC_TA,0.0002866625396466362
categorical_transformer__CentralAir_N,0.000643354549259086
categorical_transformer__CentralAir_Y,0.0006866384931879859
categorical_transformer__Electrical_FuseA,6.269979864503565e-05
categorical_transformer__Electrical_FuseF,1.4974368866859562e-05
categorical_transformer__Electrical_FuseP,1.2796056688777969e-05
categorical_transformer__Electrical_Mix,7.0002339242840535e-06
categorical_transformer__Electrical_SBrkr,4.560912477919948e-05
categorical_transformer__KitchenQual_Ex,0.0013272554771820199
categorical_transformer__KitchenQual_Fa,5.0697605297575604e-05
categorical_transformer__KitchenQual_Gd,0.0029323894551190645
categorical_transformer__KitchenQual_TA,0.0013484869901234859
categorical_transformer__Functional_Maj1,2.4962117193361704e-05
categorical_transformer__Functional_Maj2,1.0765432061508456e-05
categorical_transformer__Functional_Min1,2.486624731881695e-05
categorical_transformer__Functional_Min2,2.6722639601593056e-05
categorical_transformer__Functional_Mod,5.8341263594312735e-05
categorical_transformer__Functional_Sev,2.9752789735685946e-06
categorical_transformer__Functional_Typ,0.0002595154170941463
categorical_transformer__FireplaceQu_Ex,0.00032688759394093955
categorical_transformer__FireplaceQu_Fa,2.3324213048695075e-05
categorical_transformer__FireplaceQu_Gd,0.0003160648188502942
categorical_transformer__FireplaceQu_N/A,0.0007333291190869767
categorical_transformer__FireplaceQu_Po,8.113693973258187e-05
categorical_transformer__FireplaceQu_TA,0.0003578648221889341
categorical_transformer__GarageType_2Types,0.0
categorical_transformer__GarageType_Attchd,0.003134167033424364
categorical_transformer__GarageType_Basment,4.351064516016836e-05
categorical_transformer__GarageType_BuiltIn,0.0002733898841855872
categorical_transformer__GarageType_CarPort,4.004408076399592e-05
categorical_transformer__GarageType_Detchd,0.0017480470386008302
categorical_transformer__GarageType_N/A,4.3595683701306695e-05
categorical_transformer__GarageFinish_Fin,0.0005294759942949264
categorical_transformer__GarageFinish_N/A,1.4786150393589023e-05
categorical_transformer__GarageFinish_RFn,0.0004565041397895564
categorical_transformer__GarageFinish_Unf,0.0013101482215941529
categorical_transformer__GarageQual_Ex,2.2830775189968085e-06
categorical_transformer__GarageQual_Fa,2.1422873032339766e-05
categorical_transformer__GarageQual_Gd,1.1482579750976878e-05
categorical_transformer__GarageQual_N/A,2.7139227737576788e-05
categorical_transformer__GarageQual_Po,3.769101143363627e-09
categorical_transformer__GarageQual_TA,0.0004853563421357226
categorical_transformer__GarageCond_Ex,1.7825975629955783e-07
categorical_transformer__GarageCond_Fa,1.9636869782294257e-05
categorical_transformer__GarageCond_Gd,8.249857037726785e-05
categorical_transformer__GarageCond_N/A,6.664426439254748e-05
categorical_transformer__GarageCond_Po,1.3305466365730366e-06
categorical_transformer__GarageCond_TA,0.00016139643966106215
categorical_transformer__PavedDrive_N,8.473911007017538e-05
categorical_transformer__PavedDrive_P,1.1560370922235416e-05
categorical_transformer__PavedDrive_Y,0.00019501442713834076
categorical_transformer__PoolQC_Ex,0.0005220674457662158
categorical_transformer__PoolQC_Fa,4.933800194603948e-06
categorical_transformer__PoolQC_Gd,8.541021439146215e-05
categorical_transformer__PoolQC_N/A,7.227581115895894e-05
categorical_transformer__Fence_GdPrv,4.083563378656116e-05
categorical_transformer__Fence_GdWo,0.00014191652059394048
categorical_transformer__Fence_MnPrv,6.435556571952791e-05
categorical_transformer__Fence_MnWw,5.402974298465784e-06
categorical_transformer__Fence_N/A,0.00017103722125539288
categorical_transformer__MiscFeature_Gar2,6.068131926869025e-07
categorical_transformer__MiscFeature_N/A,1.552868220421211e-05
categorical_transformer__MiscFeature_Othr,1.0707862651745843e-06
categorical_transformer__MiscFeature_Shed,1.3032480814738369e-05
categorical_transformer__MiscFeature_TenC,1.0320368066225138e-05
categorical_transformer__SaleType_COD,6.285744788173255e-05
categorical_transformer__SaleType_CWD,2.2032586314665586e-06
categorical_transformer__SaleType_Con,1.413259778720436e-07
categorical_transformer__SaleType_ConLD,8.839037843254989e-07
categorical_transformer__SaleType_ConLI,1.0448577973567182e-06
categorical_transformer__SaleType_ConLw,5.821243728677377e-06
categorical_transformer__SaleType_New,0.000712331921407512
categorical_transformer__SaleType_Oth,3.4518801429888247e-06
categorical_transformer__SaleType_WD,0.00015301646112280301
categorical_transformer__SaleCondition_Abnorml,0.0003203518096501213
categorical_transformer__SaleCondition_AdjLand,1.607770038638967e-07
categorical_transformer__SaleCondition_Alloca,1.0925771290301398e-05
categorical_transformer__SaleCondition_Family,0.00012202334242916087
categorical_transformer__SaleCondition_Normal,0.0004584950637881189
categorical_transformer__SaleCondition_Partial,0.0012597624878524756
